application_id,family_id,aadhaar_id,applicant_name,age,gender,state,district,village,tribe,community_category,is_scheduled_tribe,family_size,dependents,land_area_requested_acres,land_type,has_previous_claim,has_aadhaar,has_community_proof,has_tribal_proof,has_medical_certificate,document_completeness,years_in_forest_area,occupation,annual_income,application_date,application_status,document_authenticity_score,eligibility_confidence_score,fraud_risk_score,gram_sabha_date,frc_recommendation,latitude,longitude,created_timestamp,last_updated
FRA-2025-000303,FAM-5293D27C,,Applicant_303,58,Male,Jharkhand,Ranchi,Village_53,Bhil,ST,True,2,0,2.38,Grazing,False,False,True,True,True,Medical Certificate Alternative,33,Small Business,107135,2025-08-06,Pending - DLC,0.83,0.655,0.081,,,22.734176,79.966434,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000304,FAM-1BFC213E,,Applicant_304,53,Male,Telangana,Gadchiroli,Village_32,Koya,OTFD,False,5,3,2.52,Agricultural,False,False,True,False,False,Community Testimony,39,Forest Produce Collection,74401,2025-04-06,Pending - Document Verification,0.96,0.867,0.183,,,24.286665,76.384776,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000305,FAM-0151BC35,,Applicant_305,40,Male,Maharashtra,Nandurbar,Village_69,Ho,ST,True,7,5,3.03,Habitation,True,False,False,True,False,Complete,44,Farming,86112,2025-06-14,Rejected - Multiple Claims,0.78,0.626,0.202,,,20.69734,74.951541,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000306,FAM-17D66B48,,Applicant_306,50,Male,Telangana,Koraput,Village_2,Ho,ST,True,3,1,2.85,Grazing,True,False,True,True,True,Community Testimony,24,Handicrafts,127534,2025-05-27,Rejected - Multiple Claims,0.665,0.919,0.243,,,18.417893,75.613968,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000307,FAM-C16237A7,,Applicant_307,67,Male,Maharashtra,Kandhamal,Village_57,Oraon,ST,True,7,0,3.62,Water Bodies,False,False,False,True,True,Community Testimony,42,Livestock Rearing,78194,2025-01-20,Approved,0.619,0.689,0.081,2025-02-11,Approved with Conditions,24.270051,76.599814,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000308,FAM-D872C7CD,1262-7908-1457,Applicant_308,25,Female,Madhya Pradesh,Nandurbar,Village_86,Gond,ST,True,8,2,3.03,Agricultural,True,True,True,True,False,Partial,39,Forest Produce Collection,142464,2025-09-13,Rejected - Multiple Claims,0.976,0.56,0.086,,,19.852611,76.25708,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000309,FAM-F54A92B9,,Applicant_309,49,Male,West Bengal,Bastar,Village_9,Bonda,OTFD,False,2,0,3.6,Grazing,False,False,True,False,True,Medical Certificate Alternative,50,Farming,98625,2025-06-21,Pending - SDLC,0.871,0.986,0.277,,,19.656372,82.259595,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000310,FAM-BAD700B9,6209-8899-2106,Applicant_310,46,Male,Rajasthan,Gadchiroli,Village_58,Bhil,ST,True,6,4,2.97,Agricultural,False,True,False,True,False,Medical Certificate Alternative,27,Small Business,76164,2025-04-20,Approved,0.624,0.687,0.119,2025-05-09,Approved with Conditions,18.635083,74.492787,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000311,FAM-52533269,8270-6385-3199,Applicant_311,42,Female,Odisha,Dindori,Village_54,Bonda,ST,True,3,2,1.66,Habitation,False,True,False,True,False,Partial,39,Handicrafts,88350,2025-06-06,Pending - SDLC,0.852,0.532,0.197,,,24.62929,74.677389,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000312,FAM-C813C65D,,Applicant_312,30,Male,Rajasthan,Dindori,Village_27,Munda,OTFD,False,7,3,1.59,Habitation,False,False,True,False,True,Medical Certificate Alternative,29,Daily Labor,78755,2025-04-09,Pending - SDLC,0.632,0.986,0.159,,,18.342128,79.737889,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000313,FAM-8EC9C39F,9278-8101-3553,Applicant_313,55,Male,Telangana,Khunti,Village_11,Ho,ST,True,6,5,1.11,Grazing,True,True,True,True,False,Community Testimony,37,Daily Labor,83025,2025-02-11,Rejected - Multiple Claims,0.655,0.735,0.062,,,18.517007,74.166846,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000314,FAM-9DE2A647,9203-7131-9051,Applicant_314,50,Female,Telangana,Ranchi,Village_50,Warli,ST,True,5,0,3.97,Agricultural,True,True,True,True,False,Medical Certificate Alternative,44,Small Business,65688,2025-09-23,Rejected - Multiple Claims,0.795,0.844,0.279,,,22.207251,86.044744,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000315,FAM-7D3DFC39,5043-4970-8827,Applicant_315,27,Female,Odisha,Nandurbar,Village_83,Santhal,OTFD,False,7,1,1.39,Water Bodies,False,True,True,False,False,Complete,40,Small Business,140177,2025-07-13,Pending - DLC,0.99,0.54,0.364,,,24.008049,76.155707,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000316,FAM-E1797676,,Applicant_316,57,Female,Rajasthan,Dantewada,Village_94,Bhil,ST,True,2,1,3.35,Community Forest Resource,False,False,False,True,True,Partial,46,Handicrafts,20206,2025-02-03,Pending - SDLC,0.81,0.827,0.293,,,18.365074,78.870468,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000317,FAM-17E03E02,3200-4244-8970,Applicant_317,36,Male,West Bengal,Gadchiroli,Village_28,Santhal,ST,True,8,3,1.41,Grazing,True,True,False,True,False,Complete,29,Farming,69509,2025-02-09,Rejected - Multiple Claims,0.626,0.515,0.094,,,20.881555,83.886937,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000318,FAM-1798E957,1155-2000-5359,Applicant_318,25,Male,Chhattisgarh,Bastar,Village_67,Kondh,OTFD,False,5,3,3.15,Water Bodies,True,True,True,False,False,Medical Certificate Alternative,30,Forest Produce Collection,143337,2025-06-22,Rejected - Multiple Claims,0.759,0.805,0.39,,,23.984619,84.481513,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000319,FAM-F2C87160,1050-8486-7583,Applicant_319,33,Male,Rajasthan,Rayagada,Village_68,Ho,ST,True,4,3,2.66,Grazing,True,True,True,False,False,Medical Certificate Alternative,20,Small Business,67212,2025-01-26,Rejected - Multiple Claims,0.894,0.839,0.093,,,20.876289,83.60966,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000320,FAM-52D9F0BF,2333-6707-8010,Applicant_320,55,Male,Telangana,Dantewada,Village_78,Munda,ST,True,3,1,3.29,Community Forest Resource,True,True,True,True,False,Community Testimony,41,Daily Labor,51575,2025-04-07,Rejected - Multiple Claims,0.668,0.972,0.28,,,17.843757,86.913699,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000321,FAM-486AA8F0,1478-3625-6349,Applicant_321,49,Female,Madhya Pradesh,Dantewada,Village_86,Warli,ST,True,7,1,3.73,Grazing,False,True,True,False,False,Complete,40,Livestock Rearing,69415,2025-07-21,Pending - DLC,0.986,0.718,0.093,,,19.072752,77.782695,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000322,FAM-4F8B6567,,Applicant_322,62,Male,Chhattisgarh,Gadchiroli,Village_48,Santhal,OTFD,False,6,5,0.51,Agricultural,False,False,True,False,False,Medical Certificate Alternative,45,Small Business,142411,2025-03-17,Pending - Document Verification,0.865,0.795,0.043,,,17.073508,85.080706,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000323,FAM-EA266F43,6176-3370-5863,Applicant_323,39,Female,West Bengal,Kandhamal,Village_77,Ho,ST,True,7,6,3.3,Agricultural,False,True,False,False,False,Complete,28,Small Business,95231,2025-08-21,Pending - Community Verification,0.931,0.748,0.282,,,20.013669,86.754856,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000324,FAM-43DB76BB,,Applicant_324,39,Male,Jharkhand,Mandla,Village_94,Bhil,ST,True,2,1,1.68,Grazing,False,False,True,True,False,Medical Certificate Alternative,42,Forest Produce Collection,111895,2025-09-13,Pending - Document Verification,0.639,0.662,0.317,,,23.926843,74.703603,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000325,FAM-87982A27,5981-8496-3681,Applicant_325,61,Male,West Bengal,Mandla,Village_38,Santhal,ST,True,7,5,0.53,Water Bodies,False,True,True,True,False,Partial,49,Farming,32589,2025-06-16,Under Review,0.978,0.559,0.206,2025-07-11,Rejected,20.470572,75.931388,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000326,FAM-44E0B55B,,Applicant_326,32,Male,Telangana,Mandla,Village_39,Dongria Kondh,ST,True,7,5,1.81,Agricultural,True,False,True,False,False,Medical Certificate Alternative,20,Farming,35286,2025-02-04,Rejected - Multiple Claims,0.796,0.834,0.204,,,17.184214,81.448765,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000327,FAM-18009F79,,Applicant_327,62,Male,Telangana,Mandla,Village_83,Dongria Kondh,ST,True,2,1,0.72,Water Bodies,False,False,False,True,False,Community Testimony,22,Daily Labor,129726,2025-09-23,Pending - Document Verification,0.928,0.826,0.301,,,18.65971,82.561571,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000328,FAM-2D9537CA,2922-3960-3948,Applicant_328,25,Female,Andhra Pradesh,Rayagada,Village_6,Santhal,ST,True,2,1,3.48,Agricultural,False,True,False,True,False,Medical Certificate Alternative,50,Daily Labor,42492,2025-07-22,Approved,0.699,0.523,0.378,2025-09-03,Approved with Conditions,22.273261,79.783964,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000329,FAM-E662CD21,9035-6127-9563,Applicant_329,47,Male,Chhattisgarh,Nandurbar,Village_6,Munda,ST,True,3,1,3.5,Habitation,False,True,False,True,False,Medical Certificate Alternative,24,Small Business,101567,2025-07-03,Pending - DLC,0.702,0.691,0.361,,,20.200475,75.082303,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000330,FAM-1AD1C3A9,,Applicant_330,59,Male,Chhattisgarh,Nandurbar,Village_94,Ho,ST,True,7,2,2.47,Water Bodies,False,False,True,True,False,Community Testimony,20,Daily Labor,52440,2025-02-09,Pending - Document Verification,0.65,0.555,0.219,,,17.527675,82.322307,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000331,FAM-028F19C1,6944-6464-5476,Applicant_331,34,Male,Maharashtra,Koraput,Village_13,Bhil,ST,True,5,0,3.24,Agricultural,False,True,False,True,False,Complete,36,Livestock Rearing,111810,2025-05-18,Pending - Gram Sabha,0.843,0.948,0.068,,,24.572082,79.064323,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000332,FAM-06EBF2DC,6655-9711-7597,Applicant_332,55,Male,Maharashtra,Koraput,Village_88,Koya,ST,True,3,1,2.49,Community Forest Resource,False,True,False,True,False,Community Testimony,42,Handicrafts,43999,2025-08-12,Pending - SDLC,0.801,0.638,0.171,,,24.533416,85.45804,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000333,FAM-51A6F29F,4748-6000-2424,Applicant_333,44,Female,Andhra Pradesh,Rayagada,Village_82,Gond,ST,True,3,0,1.08,Agricultural,False,True,False,True,False,Complete,50,Handicrafts,108740,2025-09-24,Under Review,0.792,0.758,0.399,2025-11-06,Rejected,22.583056,79.271129,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000334,FAM-0000959B,4115-1119-7962,Applicant_334,69,Female,Madhya Pradesh,Nandurbar,Village_68,Bonda,OTFD,False,3,2,3.76,Water Bodies,False,True,True,False,False,Medical Certificate Alternative,46,Forest Produce Collection,87329,2025-06-02,Pending - SDLC,0.798,0.585,0.388,,,19.703669,82.827821,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000335,FAM-2752D76B,,Applicant_335,44,Female,Maharashtra,Dantewada,Village_28,Kondh,OTFD,False,3,1,3.75,Water Bodies,False,False,False,False,False,Complete,31,Farming,100678,2025-08-11,Pending - Document Verification,0.719,0.554,0.14,,,22.779469,79.226885,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000336,FAM-AFD9CCA4,,Applicant_336,56,Male,Chhattisgarh,Dindori,Village_66,Santhal,OTFD,False,2,0,3.19,Community Forest Resource,False,False,True,False,False,Medical Certificate Alternative,31,Handicrafts,136941,2025-03-18,Pending - Document Verification,0.925,0.554,0.175,,,23.71486,76.103846,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000337,FAM-88F0BDB2,,Applicant_337,47,Male,Chhattisgarh,Bastar,Village_37,Kondh,ST,True,5,2,3.65,Habitation,False,False,False,True,True,Community Testimony,35,Daily Labor,84955,2025-03-11,Pending - SDLC,0.801,0.962,0.337,,,20.110788,75.426526,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000338,FAM-16668039,2767-1346-3066,Applicant_338,34,Female,Gujarat,Koraput,Village_99,Bonda,OTFD,False,5,4,3.08,Grazing,True,True,True,False,False,Community Testimony,22,Handicrafts,52472,2025-03-24,Rejected - Multiple Claims,0.804,0.625,0.307,,,23.913334,86.925342,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000339,FAM-6503BC09,5052-8031-4250,Applicant_339,55,Male,Gujarat,Gadchiroli,Village_24,Munda,ST,True,3,0,0.96,Agricultural,False,True,True,True,False,Complete,39,Forest Produce Collection,31919,2025-01-13,Pending - SDLC,0.81,0.85,0.392,,,18.774202,79.538986,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000340,FAM-0728AFA1,2005-9353-7997,Applicant_340,66,Male,Maharashtra,Rayagada,Village_35,Oraon,OTFD,False,7,3,1.36,Agricultural,False,True,True,False,False,Complete,41,Small Business,62157,2025-04-10,Pending - SDLC,0.712,0.803,0.172,,,19.018104,80.386723,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000341,FAM-0CB7ACB7,6476-5986-2827,Applicant_341,31,Male,Gujarat,Kandhamal,Village_43,Oraon,OTFD,False,7,6,2.56,Water Bodies,False,True,False,False,False,Medical Certificate Alternative,26,Daily Labor,70338,2025-02-04,Pending - Community Verification,0.652,0.871,0.048,,,21.692492,85.858299,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000342,FAM-B32127F7,,Applicant_342,31,Male,Gujarat,Gadchiroli,Village_44,Ho,ST,True,6,5,1.04,Habitation,False,False,False,False,False,Medical Certificate Alternative,48,Livestock Rearing,78783,2025-02-14,Pending - Document Verification,0.627,0.71,0.373,,,21.030955,74.284374,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000343,FAM-06FF4C22,,Applicant_343,27,Male,Madhya Pradesh,Khunti,Village_64,Bonda,ST,True,3,1,3.13,Grazing,True,False,False,True,True,Partial,20,Forest Produce Collection,94959,2025-04-19,Rejected - Multiple Claims,0.879,0.94,0.316,,,20.643528,83.200802,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000344,FAM-C860AC73,9602-5240-5971,Applicant_344,39,Female,Maharashtra,Dindori,Village_16,Santhal,ST,True,4,0,2.74,Community Forest Resource,False,True,True,False,False,Partial,46,Forest Produce Collection,90070,2025-02-01,Pending - Gram Sabha,0.853,0.986,0.13,,,24.571423,85.491823,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000345,FAM-F9591709,,Applicant_345,64,Female,Andhra Pradesh,Koraput,Village_81,Kondh,ST,True,7,2,1.12,Agricultural,False,False,False,True,True,Community Testimony,27,Livestock Rearing,55231,2025-04-19,Pending - SDLC,0.662,0.616,0.291,,,19.94912,85.728186,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000346,FAM-1D450B6F,,Applicant_346,54,Male,Jharkhand,Bastar,Village_73,Warli,ST,True,7,2,0.57,Habitation,False,False,False,False,True,Complete,24,Farming,75888,2025-04-15,Pending - Community Verification,0.964,0.985,0.04,,,21.214228,83.44794,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000347,FAM-D8E2BE97,1193-2633-7191,Applicant_347,49,Male,Chhattisgarh,Koraput,Village_98,Bonda,ST,True,3,0,1.44,Water Bodies,False,True,True,False,False,Medical Certificate Alternative,47,Small Business,31136,2025-04-05,Pending - SDLC,0.904,0.946,0.326,,,19.45908,80.225809,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000348,FAM-B792835A,4994-1915-9905,Applicant_348,69,Female,Gujarat,Rayagada,Village_3,Kondh,ST,True,4,0,2.29,Grazing,False,True,True,True,False,Partial,33,Handicrafts,39316,2025-06-21,Pending - Gram Sabha,0.69,0.939,0.154,,,24.073791,84.696203,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000349,FAM-5F0B31D7,2841-9057-3778,Applicant_349,32,Male,Chhattisgarh,Dantewada,Village_46,Gond,ST,True,4,0,3.63,Water Bodies,False,True,True,False,False,Medical Certificate Alternative,39,Forest Produce Collection,109054,2025-07-05,Pending - Gram Sabha,0.85,0.644,0.35,,,19.168746,80.49026,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000350,FAM-8C747251,7047-5348-2251,Applicant_350,25,Male,Jharkhand,Ranchi,Village_19,Bhil,OTFD,False,8,1,0.9,Grazing,False,True,True,False,False,Medical Certificate Alternative,24,Forest Produce Collection,120602,2025-07-12,Pending - Gram Sabha,0.798,0.741,0.389,,,21.813945,82.275854,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000351,FAM-2CCBB973,3264-5028-7278,Applicant_351,51,Female,Gujarat,Dindori,Village_64,Koya,ST,True,5,0,2.53,Grazing,False,True,True,True,False,Complete,26,Farming,67500,2025-09-16,Under Review,0.968,0.53,0.14,2025-10-28,Approved,19.357578,75.873823,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000352,FAM-2612D026,7898-4973-4452,Applicant_352,39,Male,Jharkhand,Rayagada,Village_90,Dongria Kondh,ST,True,7,0,2.94,Grazing,False,True,False,True,False,Complete,35,Daily Labor,134095,2025-03-01,Under Review,0.746,0.539,0.031,2025-04-03,Approved with Conditions,18.197738,76.371519,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000353,FAM-4D2F5746,3295-9641-5907,Applicant_353,55,Female,Andhra Pradesh,Mandla,Village_83,Dongria Kondh,ST,True,2,0,0.71,Agricultural,False,True,True,True,False,Community Testimony,41,Handicrafts,92634,2025-05-19,Pending - DLC,0.722,0.614,0.373,,,19.174621,75.195175,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000354,FAM-8ED83F09,7185-3050-4471,Applicant_354,50,Male,Madhya Pradesh,Khunti,Village_24,Dongria Kondh,ST,True,8,7,2.17,Grazing,True,True,True,True,False,Community Testimony,26,Livestock Rearing,34208,2025-02-03,Rejected - Multiple Claims,0.745,0.889,0.134,,,18.916239,76.115885,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000355,FAM-6BA8B621,,Applicant_355,63,Male,Maharashtra,Bastar,Village_71,Munda,ST,True,3,1,0.8,Water Bodies,False,False,True,True,False,Complete,50,Livestock Rearing,21111,2025-06-25,Pending - Document Verification,0.713,0.699,0.078,,,23.014738,83.433946,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000356,FAM-DD162434,3122-2595-6428,Applicant_356,51,Male,Gujarat,Kandhamal,Village_4,Chenchu,OTFD,False,6,0,1.52,Habitation,True,True,False,False,False,Complete,50,Small Business,50352,2025-04-26,Rejected - Multiple Claims,0.873,0.57,0.287,,,24.947333,80.521059,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000357,FAM-CCEECCFA,9573-6593-8331,Applicant_357,33,Female,Maharashtra,Ranchi,Village_80,Bhil,ST,True,7,6,2.89,Habitation,False,True,True,False,False,Community Testimony,23,Farming,38693,2025-05-18,Approved,0.8,0.727,0.068,2025-06-11,Approved,17.545295,81.494651,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000358,FAM-5E66D822,,Applicant_358,36,Female,Maharashtra,Mandla,Village_33,Warli,ST,True,2,1,0.64,Community Forest Resource,True,False,False,False,True,Community Testimony,31,Daily Labor,130734,2025-06-12,Rejected - Multiple Claims,0.633,0.707,0.18,,,24.019269,86.886226,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000359,FAM-0633EBD5,1699-1934-5011,Applicant_359,69,Male,Jharkhand,Rayagada,Village_38,Bhil,ST,True,5,0,1.28,Grazing,False,True,True,True,False,Community Testimony,23,Farming,43628,2025-02-13,Pending - SDLC,0.68,0.664,0.127,,,24.971506,80.321835,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000360,FAM-18CB58F3,8802-2873-5560,Applicant_360,54,Male,Gujarat,Kandhamal,Village_61,Santhal,OTFD,False,6,0,3.96,Grazing,False,True,True,False,False,Community Testimony,26,Farming,47720,2025-01-25,Pending - SDLC,0.708,0.818,0.033,,,17.554072,79.26589,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000361,FAM-C771E7B4,,Applicant_361,58,Male,Maharashtra,Kandhamal,Village_7,Gond,OTFD,False,4,2,1.08,Community Forest Resource,True,False,True,False,True,Community Testimony,31,Small Business,94752,2025-07-27,Rejected - Multiple Claims,0.604,0.892,0.239,,,17.62247,82.683512,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000362,FAM-9FB0D4E2,3369-6304-6185,Applicant_362,25,Male,West Bengal,Kandhamal,Village_64,Oraon,ST,True,7,3,1.42,Agricultural,True,True,False,True,False,Complete,21,Forest Produce Collection,117741,2025-04-14,Rejected - Multiple Claims,0.879,0.887,0.24,,,18.729098,76.72692,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000363,FAM-91735645,4131-1235-7066,Applicant_363,48,Male,Maharashtra,Dantewada,Village_65,Gond,OTFD,False,5,3,1.73,Water Bodies,True,True,True,False,False,Partial,34,Handicrafts,68905,2025-03-18,Rejected - Multiple Claims,0.838,0.771,0.153,,,23.760733,82.951159,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000364,FAM-4F2E72B2,8167-5640-2625,Applicant_364,30,Male,Chhattisgarh,Nandurbar,Village_3,Chenchu,ST,True,5,4,3.75,Agricultural,True,True,False,True,False,Community Testimony,26,Forest Produce Collection,121827,2025-08-18,Rejected - Multiple Claims,0.752,0.598,0.188,,,17.995524,86.579009,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000365,FAM-F7E8B98A,8601-7765-7484,Applicant_365,25,Female,Madhya Pradesh,Dindori,Village_37,Ho,OTFD,False,4,3,2.86,Agricultural,True,True,True,False,False,Complete,24,Livestock Rearing,130201,2025-09-27,Rejected - Multiple Claims,0.896,0.659,0.068,,,21.5775,79.590256,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000366,FAM-D6DC0769,7412-4156-7444,Applicant_366,28,Female,Jharkhand,Nandurbar,Village_50,Dongria Kondh,ST,True,4,1,2.03,Agricultural,False,True,False,False,False,Community Testimony,46,Small Business,140149,2025-05-27,Pending - Community Verification,0.821,0.974,0.082,,,17.746123,79.686474,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000367,FAM-3AD051C7,3507-1455-9907,Applicant_367,30,Female,Odisha,Kandhamal,Village_59,Bonda,OTFD,False,3,0,2.78,Habitation,False,True,False,False,False,Partial,43,Handicrafts,120976,2025-05-22,Pending - Community Verification,0.621,0.541,0.058,,,17.185127,86.802372,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000368,FAM-500BDA80,2694-2817-8522,Applicant_368,63,Male,Chhattisgarh,Kandhamal,Village_37,Ho,ST,True,2,1,3.46,Habitation,True,True,True,True,False,Community Testimony,22,Handicrafts,145726,2025-02-07,Rejected - Multiple Claims,0.875,0.688,0.125,,,24.266419,84.511138,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000369,FAM-9C60FC9D,3945-5894-1166,Applicant_369,36,Male,Chhattisgarh,Ranchi,Village_45,Warli,ST,True,3,2,3.1,Agricultural,False,True,False,True,False,Partial,26,Livestock Rearing,35045,2025-04-01,Pending - Gram Sabha,0.655,0.542,0.277,,,18.012642,77.557664,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000370,FAM-B1E23CF6,4264-2506-6710,Applicant_370,70,Female,West Bengal,Mandla,Village_56,Koya,ST,True,4,1,1.19,Community Forest Resource,True,True,False,False,False,Medical Certificate Alternative,25,Forest Produce Collection,145011,2025-08-14,Rejected - Multiple Claims,0.953,0.712,0.299,,,23.527138,82.097843,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000371,FAM-49DC6DB8,,Applicant_371,61,Female,Andhra Pradesh,Nandurbar,Village_9,Warli,ST,True,2,1,2.55,Community Forest Resource,False,False,True,True,True,Medical Certificate Alternative,33,Forest Produce Collection,66890,2025-04-03,Under Review,0.863,0.686,0.312,2025-04-21,Approved,19.548713,74.141713,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000372,FAM-1861FA5E,,Applicant_372,61,Female,Madhya Pradesh,Dindori,Village_9,Bhil,ST,True,6,1,0.86,Community Forest Resource,False,False,False,True,False,Medical Certificate Alternative,26,Forest Produce Collection,26509,2025-08-16,Pending - Document Verification,0.619,0.637,0.048,,,20.622281,81.818599,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000373,FAM-318D8087,7272-4873-1348,Applicant_373,43,Male,Rajasthan,Koraput,Village_60,Ho,ST,True,5,0,3.64,Water Bodies,False,True,False,True,False,Complete,35,Farming,128770,2025-07-24,Pending - Gram Sabha,0.71,0.877,0.16,,,21.451602,78.071271,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000374,FAM-AA8C930B,1771-7444-5889,Applicant_374,69,Female,West Bengal,Nandurbar,Village_16,Oraon,ST,True,2,0,0.67,Agricultural,False,True,True,False,False,Community Testimony,27,Forest Produce Collection,31536,2025-04-24,Pending - Gram Sabha,0.926,0.769,0.002,,,22.50593,74.682383,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000375,FAM-5FE5DB02,1705-2815-1786,Applicant_375,44,Male,Maharashtra,Ranchi,Village_89,Chenchu,OTFD,False,4,1,3.74,Water Bodies,True,True,True,False,False,Medical Certificate Alternative,47,Forest Produce Collection,118701,2025-07-21,Rejected - Multiple Claims,0.779,0.561,0.211,,,21.623078,82.596497,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000376,FAM-A0754D00,5596-6274-8908,Applicant_376,39,Male,Maharashtra,Dantewada,Village_92,Gond,ST,True,7,5,3.07,Habitation,False,True,True,True,False,Partial,20,Small Business,48329,2025-08-27,Pending - SDLC,0.675,0.552,0.083,,,21.724185,80.85938,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000377,FAM-8EA1329B,6134-6108-8438,Applicant_377,66,Male,Gujarat,Rayagada,Village_17,Munda,OTFD,False,5,4,2.3,Grazing,False,True,True,False,False,Community Testimony,25,Small Business,60258,2025-02-05,Pending - SDLC,0.95,0.873,0.096,,,24.152784,76.431387,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000378,FAM-A1274ADD,1468-8802-9698,Applicant_378,53,Female,Maharashtra,Rayagada,Village_71,Gond,ST,True,3,1,2.26,Water Bodies,False,True,True,True,False,Medical Certificate Alternative,23,Farming,105016,2025-07-24,Pending - SDLC,0.678,0.595,0.071,,,19.207406,81.896826,2025-09-06 05:09:25,2025-09-06 05:09:25
